sample	group	feature	value	view
P6009	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	133.0	proteomics
P6009	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	36.0	proteomics
P6009	IBD	K03521: electron transfer flavoprotein beta subunit	11.0	proteomics
P6009	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	85.0	proteomics
P6009	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	52.0	proteomics
P6009	IBD	K02967: small subunit ribosomal protein S2	7.0	proteomics
P6009	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	193.0	proteomics
P6009	IBD	K04043: molecular chaperone DnaK	53.0	proteomics
P6009	IBD	K04077: chaperonin GroEL	63.0	proteomics
P6009	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	0.0	proteomics
P6009	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	6.0	proteomics
P6009	IBD	K02357: elongation factor EF-Ts	14.0	proteomics
P6009	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	15.0	proteomics
P6009	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	93.0	proteomics
P6009	IBD	K07175: PhoH-like ATPase	2.0	proteomics
P6009	IBD	K00615: transketolase [EC:2.2.1.1]	3.0	proteomics
P6009	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	9.0	proteomics
P6009	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	0.0	proteomics
P6009	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	3.0	proteomics
P6009	IBD	IGHG1	347815.0	transcriptomics
P6009	IBD	PIGR	758767.0	transcriptomics
P6009	IBD	IGHA1	754394.0	transcriptomics
P6009	IBD	IGHM	84130.0	transcriptomics
P6009	IBD	REG1A	46719.0	transcriptomics
P6009	IBD	IGHA2	323630.0	transcriptomics
P6009	IBD	IGJ	796860.0	transcriptomics
P6009	IBD	OLFM4	275376.0	transcriptomics
P6009	IBD	CEACAM5	378995.0	transcriptomics
P6009	IBD	REG1B	6886.0	transcriptomics
P6009	IBD	ITLN1	102935.0	transcriptomics
P6009	IBD	B2M	768675.0	transcriptomics
P6009	IBD	IGKV3-20	247988.0	transcriptomics
P6009	IBD	MMP1	4582.0	transcriptomics
P6009	IBD	CLCA1	151757.0	transcriptomics
P6009	IBD	COL3A1	82808.0	transcriptomics
P6009	IBD	ALDOB	717353.0	transcriptomics
P6009	IBD	hsa-mir-6723	15579.0	transcriptomics
P6009	IBD	IGKV3-11	94020.0	transcriptomics
P6009	IBD	AGR2	195822.0	transcriptomics
P6009	IBD	LCN2	182298.0	transcriptomics
P6009	IBD	MMP3	7751.0	transcriptomics
P6009	IBD	SLC26A3	74604.0	transcriptomics
P6009	IBD	IGHV3-23	125399.0	transcriptomics
P6009	IBD	EEF1A1	948253.0	transcriptomics
P6009	IBD	PWY-6737: starch degradation V	0.3213826	metagenomics
P6009	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.00298140751	metagenomics
P6009	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.083740916	metagenomics
P6009	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.22662672	metagenomics
P6009	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.3564503	metagenomics
P6009	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.3564503	metagenomics
P6009	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.084309867	metagenomics
P6009	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0662340169	metagenomics
P6009	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.085053678	metagenomics
P6009	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.17661215	metagenomics
P6009	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.06292011	metagenomics
P6009	IBD	PWY-6609: adenine and adenosine salvage III	0.14654089	metagenomics
P6009	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.061799329	metagenomics
P6009	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.0714149072	metagenomics
P6009	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.063957391	metagenomics
P6009	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.049421847	metagenomics
P6009	IBD	PWY-6737: starch degradation V|unclassified	0.06305058	metagenomics
P6009	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.06717454	metagenomics
P6009	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.052182135	metagenomics
P6009	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.06749836000000001	metagenomics
P6009	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0648493234	metagenomics
P6009	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.05301763	metagenomics
P6009	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.06304019599999999	metagenomics
P6009	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0620066819	metagenomics
P6009	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.0620066819	metagenomics
P6010	IBD	UNGROUPED	6291.0	proteomics
P6010	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	170.0	proteomics
P6010	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	115.0	proteomics
P6010	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	100.0	proteomics
P6010	IBD	K01805: xylose isomerase [EC:5.3.1.5]	57.0	proteomics
P6010	IBD	K02358: elongation factor EF-Tu	111.0	proteomics
P6010	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	29.0	proteomics
P6010	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	13.0	proteomics
P6010	IBD	K03521: electron transfer flavoprotein beta subunit	34.0	proteomics
P6010	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	45.0	proteomics
P6010	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	45.0	proteomics
P6010	IBD	K02967: small subunit ribosomal protein S2	17.0	proteomics
P6010	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	198.0	proteomics
P6010	IBD	K04043: molecular chaperone DnaK	79.0	proteomics
P6010	IBD	K04077: chaperonin GroEL	85.0	proteomics
P6010	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	4.0	proteomics
P6010	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	0.0	proteomics
P6010	IBD	K02357: elongation factor EF-Ts	27.0	proteomics
P6010	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	23.0	proteomics
P6010	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	60.0	proteomics
P6010	IBD	K07175: PhoH-like ATPase	3.0	proteomics
P6010	IBD	K00615: transketolase [EC:2.2.1.1]	4.0	proteomics
P6010	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	11.0	proteomics
P6010	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	0.0	proteomics
P6010	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	0.0	proteomics
P6010	IBD	IGHG1	37944.0	transcriptomics
P6010	IBD	PIGR	28556.0	transcriptomics
P6010	IBD	IGHA1	40248.0	transcriptomics
P6010	IBD	IGHM	42318.0	transcriptomics
P6010	IBD	REG1A	42775.0	transcriptomics
P6010	IBD	IGHA2	15443.0	transcriptomics
P6010	IBD	IGJ	76845.0	transcriptomics
P6010	IBD	OLFM4	61102.0	transcriptomics
P6010	IBD	CEACAM5	3967.0	transcriptomics
P6010	IBD	REG1B	1957.0	transcriptomics
P6010	IBD	ITLN1	3511.0	transcriptomics
P6010	IBD	B2M	310898.0	transcriptomics
P6010	IBD	IGKV3-20	15409.0	transcriptomics
P6010	IBD	MMP1	197.0	transcriptomics
P6010	IBD	CLCA1	143818.0	transcriptomics
P6010	IBD	COL3A1	13733.0	transcriptomics
P6010	IBD	ALDOB	484390.0	transcriptomics
P6010	IBD	hsa-mir-6723	7877.0	transcriptomics
P6010	IBD	IGKV3-11	9202.0	transcriptomics
P6010	IBD	AGR2	19038.0	transcriptomics
P6010	IBD	LCN2	248.0	transcriptomics
P6010	IBD	MMP3	83.0	transcriptomics
P6010	IBD	SLC26A3	26436.0	transcriptomics
P6010	IBD	IGHV3-23	9080.0	transcriptomics
P6010	IBD	EEF1A1	461020.0	transcriptomics
P6010	IBD	PWY-6737: starch degradation V	0.402090595	metagenomics
P6010	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.0092629299	metagenomics
P6010	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.10328286	metagenomics
P6010	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.29076627	metagenomics
P6010	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.32836258	metagenomics
P6010	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.32835498	metagenomics
P6010	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.09586964	metagenomics
P6010	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.104828815	metagenomics
P6010	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.092700752	metagenomics
P6010	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.126069489	metagenomics
P6010	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.07682391499999999	metagenomics
P6010	IBD	PWY-6609: adenine and adenosine salvage III	0.21090609999999999	metagenomics
P6010	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.073115776	metagenomics
P6010	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.09058839	metagenomics
P6010	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.074974202	metagenomics
P6010	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.0417266624	metagenomics
P6010	IBD	PWY-6737: starch degradation V|unclassified	0.033973966	metagenomics
P6010	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.08444563	metagenomics
P6010	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.0381376267	metagenomics
P6010	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.085971069	metagenomics
P6010	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.077530194	metagenomics
P6010	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.073129028	metagenomics
P6010	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.07143044999999999	metagenomics
P6010	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.076981174	metagenomics
P6010	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.076981174	metagenomics
P6012	IBD	UNGROUPED	4111.0	proteomics
P6012	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	99.0	proteomics
P6012	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	64.0	proteomics
P6012	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	38.0	proteomics
P6012	IBD	K01805: xylose isomerase [EC:5.3.1.5]	20.0	proteomics
P6012	IBD	K02358: elongation factor EF-Tu	102.0	proteomics
P6012	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	28.0	proteomics
P6012	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	13.0	proteomics
P6012	IBD	K03521: electron transfer flavoprotein beta subunit	13.0	proteomics
P6012	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	34.0	proteomics
P6012	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	25.0	proteomics
P6012	IBD	K02967: small subunit ribosomal protein S2	12.0	proteomics
P6012	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	68.0	proteomics
P6012	IBD	K04043: molecular chaperone DnaK	62.0	proteomics
P6012	IBD	K04077: chaperonin GroEL	77.0	proteomics
P6012	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	2.0	proteomics
P6012	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	1.0	proteomics
P6012	IBD	K02357: elongation factor EF-Ts	17.0	proteomics
P6012	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	19.0	proteomics
P6012	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	35.0	proteomics
P6012	IBD	K07175: PhoH-like ATPase	4.0	proteomics
P6012	IBD	K00615: transketolase [EC:2.2.1.1]	2.0	proteomics
P6012	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	9.0	proteomics
P6012	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1.0	proteomics
P6012	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	2.0	proteomics
P6012	IBD	IGHG1	239394.0	transcriptomics
P6012	IBD	PIGR	707216.0	transcriptomics
P6012	IBD	IGHA1	518607.0	transcriptomics
P6012	IBD	IGHM	46248.0	transcriptomics
P6012	IBD	REG1A	43175.0	transcriptomics
P6012	IBD	IGHA2	144926.0	transcriptomics
P6012	IBD	IGJ	535845.0	transcriptomics
P6012	IBD	OLFM4	160113.0	transcriptomics
P6012	IBD	CEACAM5	331378.0	transcriptomics
P6012	IBD	REG1B	2873.0	transcriptomics
P6012	IBD	ITLN1	133345.0	transcriptomics
P6012	IBD	B2M	636559.0	transcriptomics
P6012	IBD	IGKV3-20	169781.0	transcriptomics
P6012	IBD	MMP1	4602.0	transcriptomics
P6012	IBD	CLCA1	213716.0	transcriptomics
P6012	IBD	COL3A1	136563.0	transcriptomics
P6012	IBD	ALDOB	526299.0	transcriptomics
P6012	IBD	hsa-mir-6723	15213.0	transcriptomics
P6012	IBD	IGKV3-11	37954.0	transcriptomics
P6012	IBD	AGR2	120768.0	transcriptomics
P6012	IBD	LCN2	91897.0	transcriptomics
P6012	IBD	MMP3	3258.0	transcriptomics
P6012	IBD	SLC26A3	151286.0	transcriptomics
P6012	IBD	IGHV3-23	85447.0	transcriptomics
P6012	IBD	EEF1A1	697254.0	transcriptomics
P6012	IBD	PWY-6737: starch degradation V	0.1677109	metagenomics
P6012	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.0017450956	metagenomics
P6012	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.12895179	metagenomics
P6012	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.15511742	metagenomics
P6012	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.2083482	metagenomics
P6012	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.2083482	metagenomics
P6012	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.05737349	metagenomics
P6012	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.029629487000000003	metagenomics
P6012	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.05763295	metagenomics
P6012	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.10100375	metagenomics
P6012	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.099947	metagenomics
P6012	IBD	PWY-6609: adenine and adenosine salvage III	0.10061463	metagenomics
P6012	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.09568721	metagenomics
P6012	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.11274703	metagenomics
P6012	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.10454377	metagenomics
P6012	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.017937474000000002	metagenomics
P6012	IBD	PWY-6737: starch degradation V|unclassified	0.010181385000000001	metagenomics
P6012	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.10938640999999999	metagenomics
P6012	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.0157945483	metagenomics
P6012	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.10725724	metagenomics
P6012	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.09780538	metagenomics
P6012	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.11127276	metagenomics
P6012	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.09447826	metagenomics
P6012	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.09159028	metagenomics
P6012	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.09159028	metagenomics
P6013	IBD	UNGROUPED	5801.0	proteomics
P6013	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	163.0	proteomics
P6013	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	61.0	proteomics
P6013	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	30.0	proteomics
P6013	IBD	K01805: xylose isomerase [EC:5.3.1.5]	48.0	proteomics
P6013	IBD	K02358: elongation factor EF-Tu	78.0	proteomics
P6013	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	20.0	proteomics
P6013	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	6.0	proteomics
P6013	IBD	K03521: electron transfer flavoprotein beta subunit	14.0	proteomics
P6013	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	33.0	proteomics
P6013	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	26.0	proteomics
P6013	IBD	K02967: small subunit ribosomal protein S2	29.0	proteomics
P6013	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	53.0	proteomics
P6013	IBD	K04043: molecular chaperone DnaK	88.0	proteomics
P6013	IBD	K04077: chaperonin GroEL	90.0	proteomics
P6013	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	8.0	proteomics
P6013	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	4.0	proteomics
P6013	IBD	K02357: elongation factor EF-Ts	43.0	proteomics
P6013	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	25.0	proteomics
P6013	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	43.0	proteomics
P6013	IBD	K07175: PhoH-like ATPase	1.0	proteomics
P6013	IBD	K00615: transketolase [EC:2.2.1.1]	5.0	proteomics
P6013	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	16.0	proteomics
P6013	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	0.0	proteomics
P6013	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	3.0	proteomics
P6013	IBD	IGHG1	307514.0	transcriptomics
P6013	IBD	PIGR	669639.0	transcriptomics
P6013	IBD	IGHA1	468861.0	transcriptomics
P6013	IBD	IGHM	72075.0	transcriptomics
P6013	IBD	REG1A	86944.0	transcriptomics
P6013	IBD	IGHA2	110582.0	transcriptomics
P6013	IBD	IGJ	424990.0	transcriptomics
P6013	IBD	OLFM4	457074.0	transcriptomics
P6013	IBD	CEACAM5	345308.0	transcriptomics
P6013	IBD	REG1B	4909.0	transcriptomics
P6013	IBD	ITLN1	81528.0	transcriptomics
P6013	IBD	B2M	988870.0	transcriptomics
P6013	IBD	IGKV3-20	164351.0	transcriptomics
P6013	IBD	MMP1	2252.0	transcriptomics
P6013	IBD	CLCA1	439581.0	transcriptomics
P6013	IBD	COL3A1	113954.0	transcriptomics
P6013	IBD	ALDOB	795468.0	transcriptomics
P6013	IBD	hsa-mir-6723	17166.0	transcriptomics
P6013	IBD	IGKV3-11	62300.0	transcriptomics
P6013	IBD	AGR2	137739.0	transcriptomics
P6013	IBD	LCN2	82311.0	transcriptomics
P6013	IBD	MMP3	4573.0	transcriptomics
P6013	IBD	SLC26A3	230714.0	transcriptomics
P6013	IBD	IGHV3-23	73987.0	transcriptomics
P6013	IBD	EEF1A1	1134762.0	transcriptomics
P6013	IBD	PWY-6737: starch degradation V	0.23385238	metagenomics
P6013	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.014958345699999999	metagenomics
P6013	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.139212351	metagenomics
P6013	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.22261797	metagenomics
P6013	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.26258542	metagenomics
P6013	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.26258152	metagenomics
P6013	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.13384524	metagenomics
P6013	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.03760355	metagenomics
P6013	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.13500802	metagenomics
P6013	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.14259022	metagenomics
P6013	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.1106833785	metagenomics
P6013	IBD	PWY-6609: adenine and adenosine salvage III	0.22690261	metagenomics
P6013	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.1053898919	metagenomics
P6013	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.120589631	metagenomics
P6013	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.1135808411	metagenomics
P6013	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.033185685	metagenomics
P6013	IBD	PWY-6737: starch degradation V|unclassified	0.022964208	metagenomics
P6013	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.1208319923	metagenomics
P6013	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.0003848731	metagenomics
P6013	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.114640538	metagenomics
P6013	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.10696033	metagenomics
